sentence_id	chunks_ids	type	score	chunk1	chunk2
267	9 <==> 0	NOALI	NIL	.	-not aligned- 
267	4 <==> 4	EQUI	5	laying	lying 
267	0 <==> 9	NOALI	NIL	-not aligned-	. 
267	5 6 7 8 <==> 5 6 7 8	SIMI	4	on a brown table	on a wooden table 
267	1 2 3 <==> 1 2 3	EQUI	5	A gray cat	A gray cat 
268	1 2 <==> 1 2	EQUI	5	A close-up	A close-up 
268	7 <==> 0	NOALI	NIL	.	-not aligned- 
268	0 <==> 6	NOALI	NIL	-not aligned-	. 
268	3 4 5 6 <==> 3 4 5	SPE1	4	of a brown horse	of a horse 
269	0 <==> 12	NOALI	NIL	-not aligned-	. 
269	1 2 3 4 5 <==> 1 2 3 4	EQUI	5	A black and white image	Black and white picture 
269	9 <==> 8	EQUI	5	laying	laying 
269	10 11 12 <==> 9 10 11	EQUI	5	on a rug	on a rug 
269	13 <==> 0	NOALI	NIL	.	-not aligned- 
269	6 7 8 <==> 5 6 7	EQUI	5	of a cat	of a cat 
270	1 2 <==> 1	EQUI	5	A pile	Pile 
270	13 <==> 0	NOALI	NIL	.	-not aligned- 
270	0 <==> 9	NOALI	NIL	-not aligned-	. 
270	8 9 10 <==> 5 6	EQUI	5	with a chair	with chair 
270	3 4 5 6 7 <==> 2 3 4	SPE2	4	of used wooden building materials	of wooden debris 
270	11 12 <==> 7 8	EQUI	5	on top	on top 
271	3 4 5 6 7 8 <==> 4 5 6 7	SPE1	2	with multiple desks and green walls	with bright green walls 
271	9 <==> 0	NOALI	NIL	.	-not aligned- 
271	1 2 <==> 1 2 3	SPE2	4	An office	Small office space 
271	0 <==> 8	NOALI	NIL	-not aligned-	. 
272	4 5 6 <==> 3 4 5	EQUI	5	on a flowerpot	on a flowerpot 
272	0 <==> 10	NOALI	NIL	-not aligned-	. 
272	1 2 <==> 1	EQUI	5	A bird	Bird 
272	3 <==> 2	EQUI	5	perched	perched 
272	0 <==> 6 7 8 9	NOALI	NIL	-not aligned-	beside a stucco wall 
272	7 <==> 0	NOALI	NIL	.	-not aligned- 
273	8 9 <==> 0	ALIC	NIL	of horse	-not aligned- 
273	6 7 <==> 6 7 8	EQUI	5	on top	on a horse 
273	0 <==> 9	NOALI	NIL	-not aligned-	. 
273	1 2 <==> 1 2	SIMI	4	Young woman	Young girl 
273	10 <==> 0	NOALI	NIL	.	-not aligned- 
273	3 4 5 <==> 3 4 5	EQUI	5	in riding gear	in riding gear 
274	0 <==> 9	NOALI	NIL	-not aligned-	. 
274	1 2 3 <==> 1 2 3	EQUI	5	A small bird	A small bird 
274	4 5 6 7 <==> 5 6 7 8	SIMI	3	on a tiny branch	on an icy branch 
274	8 <==> 0	NOALI	NIL	.	-not aligned- 
274	0 <==> 4	NOALI	NIL	-not aligned-	perched 
275	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	next to a car 
275	9 <==> 0	NOALI	NIL	.	-not aligned- 
275	7 8 <==> 3 4	EQUI	5	a wheelie	a wheelie 
275	6 <==> 2	EQUI	5	performing	performing 
275	0 <==> 9	NOALI	NIL	-not aligned-	. 
275	3 4 5 <==> 0	ALIC	NIL	on a motorcycle	-not aligned- 
275	1 2 <==> 1	EQUI	5	A man	Motorcyclist 
276	4 <==> 0	NOALI	NIL	takes	-not aligned- 
276	11 <==> 0	NOALI	NIL	.	-not aligned- 
276	7 8 9 10 <==> 5 6 7 8	EQUI	5	on the brown horse	on a brown horse 
276	1 2 3 <==> 1 2 3 4	SPE2	4	The young rider	A young female rider 
276	0 <==> 9	NOALI	NIL	-not aligned-	. 
276	5 6 <==> 0	NOALI	NIL	a ride	-not aligned- 
277	8 <==> 0	NOALI	NIL	.	-not aligned- 
277	0 <==> 11	NOALI	NIL	-not aligned-	. 
277	6 7 <==> 7 8 9 10	SPE2	3	to wood	against a wooden box 
277	4 5 <==> 4 5 6	EQUI	5	with nose	with its nose 
277	1 2 3 <==> 1 2 3	EQUI	5	Little white lamb	A white lamb 
278	4 <==> 4 5	EQUI	5	riding	is riding 
278	5 6 7 8 9 <==> 6 7 8 9 10	EQUI	5	a white and gray horse	a white and gray horse 
278	10 <==> 0	NOALI	NIL	.	-not aligned- 
278	1 2 3 <==> 1 2 3	SIMI	4	A young girl	a little girl 
278	0 <==> 11	NOALI	NIL	-not aligned-	. 
279	7 8 9 <==> 7 8 9	EQUI	5	in the water	on the water 
279	3 4 <==> 4	EQUI	5	is flapping	flapping 
279	10 <==> 0	NOALI	NIL	.	-not aligned- 
279	1 2 <==> 1 2 3	SPE2	3	A bird	A black swan 
279	5 6 <==> 5 6	EQUI	5	its wings	its wings 
279	0 <==> 10	NOALI	NIL	-not aligned-	. 
280	8 9 <==> 0	ALIC	NIL	of horse	-not aligned- 
280	0 <==> 9	NOALI	NIL	-not aligned-	. 
280	10 <==> 0	NOALI	NIL	.	-not aligned- 
280	1 2 <==> 1 2	SPE1	4	Young woman	The woman 
280	6 7 <==> 5 6 7 8	SPE2	4	on top	on the brown horse 
280	3 4 5 <==> 3 4	REL	3	in riding gear	is riding 
281	3 <==> 3	EQUI	5	rowing	row 
281	7 <==> 0	NOALI	NIL	.	-not aligned- 
281	0 <==> 4 5	NOALI	NIL	-not aligned-	a canoe 
281	4 5 6 <==> 6 7	SPE1	4	down a river	in water 
281	1 2 <==> 1 2	EQUI	5	Four people	Four people 
281	0 <==> 8	NOALI	NIL	-not aligned-	. 
282	1 2 <==> 1	EQUI	5	A kitchen	Kitchen 
282	0 <==> 7	NOALI	NIL	-not aligned-	. 
282	8 <==> 0	NOALI	NIL	.	-not aligned- 
282	3 4 5 6 7 <==> 2 3 4 5 6	SPE2	4	with wooden cabinets and furniture	with wooden table and cabinets 
283	0 <==> 5	NOALI	NIL	-not aligned-	fruit 
283	0 <==> 10	NOALI	NIL	-not aligned-	. 
283	8 <==> 0	NOALI	NIL	.	-not aligned- 
283	4 5 6 7 <==> 6 7 8 9	EQUI	5	from a bird feeder	on a bird feeder 
283	1 2 <==> 1 2 3	SPE2	4	A bird	A yellow bird 
283	3 <==> 4	EQUI	5	eating	eating 
284	3 <==> 3	EQUI	5	talking	talking 
284	9 <==> 0	NOALI	NIL	.	-not aligned- 
284	4 5 6 7 8 <==> 4 5 6 7 8 9	SPE2	4	in front of a plane	in front of a small plane 
284	0 <==> 10	NOALI	NIL	-not aligned-	. 
284	1 2 <==> 1 2	EQUI	5	Two men	Two men 
285	12 <==> 0	NOALI	NIL	.	-not aligned- 
285	5 <==> 4	EQUI	5	wearing	wearing 
285	1 2 3 4 <==> 1 2 3	SPE1	4	A young blonde girl	A young girl 
285	0 <==> 8 9 10	NOALI	NIL	-not aligned-	with a bicycle 
285	0 <==> 11 12 13	NOALI	NIL	-not aligned-	in the background 
285	6 7 8 9 10 11 <==> 5 6 7	SPE1	3	a smile and a bicycle helmet	a bike helmet 
285	0 <==> 14	NOALI	NIL	-not aligned-	. 
286	4 5 6 7 <==> 4 5 6 7	EQUI	5	at the train station	at a train station 
286	0 <==> 8	NOALI	NIL	-not aligned-	. 
286	8 <==> 0	NOALI	NIL	.	-not aligned- 
286	1 2 <==> 1 2	EQUI	5	The train	A train 
286	3 <==> 3	EQUI	5	sits	parked 
287	0 <==> 7	NOALI	NIL	-not aligned-	. 
287	4 <==> 2	EQUI	5	eating	eating 
287	1 2 3 <==> 1	SPE1	4	A small bird	Bird 
287	5 6 7 <==> 3 4 5 6	EQUI	5	from the feeder	from a bird feeder 
287	8 <==> 0	NOALI	NIL	.	-not aligned- 
288	1 2 3 <==> 1 2	SIMI	4	Two brown horses	Brown horse 
288	8 <==> 0	NOALI	NIL	.	-not aligned- 
288	0 <==> 9	NOALI	NIL	-not aligned-	. 
288	0 <==> 6 7 8	ALIC	NIL	-not aligned-	of grassy field 
288	5 6 7 <==> 4 5	SPE2	4	in grassy field	in middle 
288	4 <==> 3	EQUI	5	standing	standing 
289	4 5 <==> 7	EQUI	5	is perched	perched 
289	0 <==> 11	NOALI	NIL	-not aligned-	. 
289	9 <==> 0	NOALI	NIL	.	-not aligned- 
289	1 2 3 <==> 1 2 3 4 5 6	SPE2	3	A red bird	A small red and gray bird 
289	6 7 8 <==> 8 9 10	EQUI	5	in a tree	in a tree 
290	3 4 <==> 5 6 7	EQUI	5	on couch	on a sofa 
290	1 <==> 1 2 3	SPE2	4	Boy	A small boy 
290	9 <==> 0	NOALI	NIL	.	-not aligned- 
290	0 <==> 11	NOALI	NIL	-not aligned-	. 
290	2 <==> 4	EQUI	5	lying	laying 
290	5 6 7 8 <==> 8 9 10	SPE1	3	with small white dog	with a dog 
291	5 <==> 5	EQUI	5	traveling	traveling 
291	10 <==> 0	NOALI	NIL	.	-not aligned- 
291	6 7 8 9 <==> 6 7 8 9	EQUI	5	on the railroad tracks	on the railroad tracks 
291	1 2 3 4 <==> 1 2 3 4	SIMI	4	A green steam engine	A black steam train 
291	0 <==> 10	NOALI	NIL	-not aligned-	. 
292	1 2 <==> 1 2	EQUI	5	The man	A man 
292	7 8 9 10 11 <==> 7 8 9 10 11 12	SPE2	4	in front of the train	in front of a silver train 
292	3 <==> 3	REL	4	poses	stands 
292	12 <==> 0	NOALI	NIL	.	-not aligned- 
292	4 5 6 <==> 0	NOALI	NIL	for a photo	-not aligned- 
292	0 <==> 13	NOALI	NIL	-not aligned-	. 
292	0 <==> 4 5 6	NOALI	NIL	-not aligned-	on a platform 
293	0 <==> 14	NOALI	NIL	-not aligned-	. 
293	10 <==> 0	NOALI	NIL	.	-not aligned- 
293	1 2 3 4 5 <==> 1 2 3	REL	3	A kitchen sink and countertop	A small kitchen 
293	8 9 <==> 7 8 9 10 11 12 13	SPE2	3	on shelves	on the shelves and on the counter 
293	6 7 <==> 4 5	SPE1	3	with bowls	with items 
293	0 <==> 6	NOALI	NIL	-not aligned-	stacked 
294	0 <==> 12	NOALI	NIL	-not aligned-	. 
294	4 5 <==> 4 5 6	SPE2	4	a bicycle	a mountain bike 
294	3 <==> 3	EQUI	5	riding	riding 
294	1 2 <==> 1 2	EQUI	5	A woman	A women 
294	6 7 8 9 10 <==> 7 8 9 10 11	EQUI	5	on a large concrete area	on a large concrete area 
294	11 <==> 0	NOALI	NIL	.	-not aligned- 
295	11 <==> 0	NOALI	NIL	.	-not aligned- 
295	1 2 <==> 1 2	EQUI	5	A man	A man 
295	5 6 7 8 9 10 <==> 4 5 6 7 8	SPE2	4	next to a yellow sports car	next to a yellow Corvette 
295	0 <==> 9	NOALI	NIL	-not aligned-	. 
295	3 4 <==> 3	EQUI	5	is standing	stands 
296	3 4 5 6 <==> 4 5 6	EQUI	5	with a white horse	a white horse 
296	7 <==> 0	NOALI	NIL	.	-not aligned- 
296	0 <==> 3	NOALI	NIL	-not aligned-	leading 
296	1 2 <==> 1 2	EQUI	5	A woman	A woman 
296	0 <==> 7	NOALI	NIL	-not aligned-	. 
297	7 <==> 0	NOALI	NIL	.	-not aligned- 
297	1 2 <==> 1 2	SPE1	4	Older gentleman	A man 
297	4 5 6 <==> 4 5 6 7	EQUI	5	at red motorcycle	at a red motorcycle 
297	0 <==> 8	NOALI	NIL	-not aligned-	. 
297	3 <==> 3	EQUI	5	looking	looking 
298	4 5 6 7 8 <==> 7 8 9 10 11 12	SPE2	4	in front of a train	in front of a silver train 
298	3 <==> 3	EQUI	5	stands	stands 
298	1 2 <==> 1 2	EQUI	5	A man	A man 
298	0 <==> 4 5 6	NOALI	NIL	-not aligned-	on a platform 
298	9 <==> 0	NOALI	NIL	.	-not aligned- 
298	0 <==> 13	NOALI	NIL	-not aligned-	. 
299	7 8 9 10 <==> 8 9 10	EQUI	5	near a small plane	a small airplane 
299	0 <==> 11	NOALI	NIL	-not aligned-	is 
299	1 2 <==> 1 2	EQUI	5	A boat	A boat 
299	0 <==> 15	NOALI	NIL	-not aligned-	. 
299	4 5 6 <==> 4 5 6	EQUI	5	on the water	in the water 
299	0 <==> 7	NOALI	NIL	-not aligned-	and 
299	3 <==> 3	EQUI	5	is	is 
299	0 <==> 12 13 14	NOALI	NIL	-not aligned-	on the dock 
299	11 <==> 0	NOALI	NIL	.	-not aligned- 
300	9 <==> 0	NOALI	NIL	.	-not aligned- 
300	5 <==> 6	REL	4	sitting	pose 
300	0 <==> 11	NOALI	NIL	-not aligned-	. 
300	6 7 8 <==> 7 8 9 10	SPE2	4	around a table	around a dining table 
300	1 <==> 1 2	EQUI	5	Group	A group 
300	2 3 4 <==> 3 4 5	EQUI	5	of elderly people	of elderly people 
301	1 2 3 4 5 <==> 1 2 3 4	EQUI	5	The brown and white cows	Brown and white cows 
301	8 9 10 <==> 7 8 9	EQUI	5	in the trough	from a trough 
301	0 <==> 10	NOALI	NIL	-not aligned-	. 
301	11 <==> 0	NOALI	NIL	.	-not aligned- 
301	6 7 <==> 5 6	EQUI	5	are eating	are eating 
302	10 <==> 0	NOALI	NIL	.	-not aligned- 
302	5 6 7 8 9 <==> 5 6 7 8	SIMI	2	towards a wooden telephone pole	above the telephone wires 
302	1 2 3 <==> 1 2 3	EQUI	5	Two green birds	Two green birds 
302	0 <==> 9	NOALI	NIL	-not aligned-	. 
302	4 <==> 4	EQUI	5	fly	flying 
303	7 <==> 3 4	EQUI	5	stands	is standing 
303	0 <==> 14	NOALI	NIL	-not aligned-	. 
303	4 5 6 <==> 0	NOALI	NIL	with outstretched arms	-not aligned- 
303	17 <==> 0	NOALI	NIL	.	-not aligned- 
303	8 9 10 11 12 13 14 15 16 <==> 5 6 7 8 9 10	SIMI	3	in front of a `` Going Places '' bus	in front of the open door 
303	0 <==> 11 12 13	ALIC	NIL	-not aligned-	of the bus 
303	1 2 3 <==> 1 2	SIMI	4	A young woman	TThe girl 
304	9 <==> 0	NOALI	NIL	.	-not aligned- 
304	4 <==> 3 4	EQUI	5	perched	is perched 
304	0 <==> 11	NOALI	NIL	-not aligned-	. 
304	5 6 7 8 <==> 8 9 10	EQUI	5	on a gloved hand	's gloved hand 
304	1 2 3 <==> 1 2	SPE1	4	A blue bird	A bird 
304	0 <==> 5 6 7	NOALI	NIL	-not aligned-	on a person 
305	0 <==> 10	NOALI	NIL	-not aligned-	. 
305	1 2 <==> 1 2	EQUI	5	A baby	A baby 
305	0 <==> 3 4 5	NOALI	NIL	-not aligned-	in a highchair 
305	4 5 6 <==> 7 8 9	EQUI	5	a ketchup packet	a ketchup packet 
305	7 <==> 0	NOALI	NIL	.	-not aligned- 
305	3 <==> 6	EQUI	5	holds	holds 
306	5 6 7 <==> 4 5 6	SPE2	4	on the sofa	on the back 
306	0 <==> 14	NOALI	NIL	-not aligned-	. 
306	3 <==> 3	EQUI	5	sitting	sit 
306	8 9 <==> 10 11	EQUI	5	looking out	looking out 
306	4 <==> 0	NOALI	NIL	together	-not aligned- 
306	10 11 <==> 12 13	EQUI	5	the window	the window 
306	12 <==> 0	NOALI	NIL	.	-not aligned- 
306	0 <==> 7 8 9	ALIC	NIL	-not aligned-	of a couch 
306	1 2 <==> 1 2	EQUI	5	Two cats	Two cats 
307	5 <==> 2	EQUI	5	standing	standing 
307	6 7 8 <==> 3 4 5	EQUI	5	in a field	in a field 
307	1 2 3 4 <==> 1	SPE1	4	A dark brown horse	Horse 
307	0 <==> 6	NOALI	NIL	-not aligned-	. 
307	9 <==> 0	NOALI	NIL	.	-not aligned- 
308	5 6 7 <==> 5 6 7	EQUI	5	on a sidewalk	on the sidewalk 
308	4 <==> 4	EQUI	5	parked	parked 
308	1 2 3 <==> 1 2 3	SPE1	4	A blue scooter	A blue moped 
308	0 <==> 8	NOALI	NIL	-not aligned-	. 
308	8 <==> 0	NOALI	NIL	.	-not aligned- 
309	0 <==> 6	NOALI	NIL	-not aligned-	lying 
309	0 <==> 7 8 9	NOALI	NIL	-not aligned-	on a blanket 
309	7 8 9 10 <==> 0	NOALI	NIL	with a wool basket	-not aligned- 
309	11 <==> 0	NOALI	NIL	.	-not aligned- 
309	0 <==> 10	NOALI	NIL	-not aligned-	. 
309	6 <==> 0	NOALI	NIL	playing	-not aligned- 
309	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	A black and white cat	A black and white cat 
310	0 <==> 8 9 10 11	NOALI	NIL	-not aligned-	while on a lake 
310	12 <==> 0	NOALI	NIL	.	-not aligned- 
310	7 8 <==> 0	NOALI	NIL	is sitting	-not aligned- 
310	0 <==> 12	NOALI	NIL	-not aligned-	. 
310	0 <==> 1 2	NOALI	NIL	-not aligned-	A man 
310	0 <==> 4 5 6 7	NOALI	NIL	-not aligned-	on a small boat 
310	5 6 <==> 0	NOALI	NIL	a candle	-not aligned- 
310	4 <==> 0	NOALI	NIL	holding	-not aligned- 
310	9 10 11 <==> 0	NOALI	NIL	on a table	-not aligned- 
310	1 2 3 <==> 0	NOALI	NIL	A buddha statue	-not aligned- 
310	0 <==> 3	NOALI	NIL	-not aligned-	fishing 
311	1 2 <==> 1 2 3	SPE2	3	Three people	Two elderly women 
311	3 <==> 4	EQUI	5	sitting	sit 
311	0 <==> 9 10 11	NOALI	NIL	-not aligned-	with a man 
311	4 5 6 <==> 5 6 7 8	EQUI	5	at dinner table	at a dinner table 
311	8 9 <==> 0	NOALI	NIL	at camera	-not aligned- 
311	10 <==> 0	NOALI	NIL	.	-not aligned- 
311	0 <==> 12	NOALI	NIL	-not aligned-	. 
311	7 <==> 0	NOALI	NIL	smiling	-not aligned- 
312	10 <==> 0	NOALI	NIL	.	-not aligned- 
312	6 <==> 4	SIMI	2	traveling	is 
312	0 <==> 8	NOALI	NIL	-not aligned-	. 
312	7 8 9 <==> 5 6 7	EQUI	5	on the street	on the street 
312	1 2 3 4 5 <==> 1 2 3	SPE1	4	A white and red bus	The red bus 
313	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	a small white boat 
313	7 8 9 <==> 0	NOALI	NIL	by a tree	-not aligned- 
313	0 <==> 1 2 3	NOALI	NIL	-not aligned-	A large boat 
313	10 <==> 0	NOALI	NIL	.	-not aligned- 
313	0 <==> 9	NOALI	NIL	-not aligned-	. 
313	4 5 6 <==> 0	NOALI	NIL	in a field	-not aligned- 
313	0 <==> 4	NOALI	NIL	-not aligned-	pulling 
313	3 <==> 0	NOALI	NIL	standing	-not aligned- 
313	1 2 <==> 0	NOALI	NIL	Two goats	-not aligned- 
314	10 <==> 0	NOALI	NIL	.	-not aligned- 
314	7 8 9 <==> 5 6 7	EQUI	5	in the water	in the water 
314	0 <==> 8	NOALI	NIL	-not aligned-	. 
314	1 2 3 4 <==> 1 2	SPE1	2	A large black bird	The birds 
314	5 6 <==> 3 4	SIMI	2	is sitting	are swimming 
315	3 4 <==> 4 5	SIMI	2	is sitting	is standing 
315	5 6 7 8 <==> 0	NOALI	NIL	on the red motorcycle	-not aligned- 
315	0 <==> 10	NOALI	NIL	-not aligned-	. 
315	1 2 <==> 0	NOALI	NIL	The woman	-not aligned- 
315	0 <==> 6 7 8 9	NOALI	NIL	-not aligned-	on the green hill 
315	9 <==> 0	NOALI	NIL	.	-not aligned- 
315	0 <==> 1 2 3	NOALI	NIL	-not aligned-	The white sheep 
316	5 <==> 0	NOALI	NIL	floating	-not aligned- 
316	9 <==> 0	NOALI	NIL	.	-not aligned- 
316	3 4 <==> 1 2 3	SPE2	4	on boat	A wooden yacht 
316	0 <==> 7	NOALI	NIL	-not aligned-	. 
316	1 2 <==> 0	NOALI	NIL	Two men	-not aligned- 
316	6 7 8 <==> 4 5 6	SPE2	4	on the water	on the ocean 
317	11 <==> 0	NOALI	NIL	.	-not aligned- 
317	1 2 3 4 <==> 1 2 3 4 5 6	SIMI	3	The television and desk	A television and a laptop computer 
317	0 <==> 7	NOALI	NIL	-not aligned-	are 
317	5 6 7 <==> 8 9 10 11 12	EQUI	5	of hotel room	on in a hotel room 
317	10 <==> 0	NOALI	NIL	lighting	-not aligned- 
317	8 9 <==> 0	NOALI	NIL	with lamp	-not aligned- 
317	0 <==> 13	NOALI	NIL	-not aligned-	. 
318	0 <==> 6	NOALI	NIL	-not aligned-	sits 
318	0 <==> 4 5	NOALI	NIL	-not aligned-	a helmet 
318	7 8 <==> 0	NOALI	NIL	is cutting	-not aligned- 
318	0 <==> 14	NOALI	NIL	-not aligned-	. 
318	1 2 <==> 1 2	SPE1	4	A woman	A person 
318	0 <==> 7 8 9	NOALI	NIL	-not aligned-	on a bicycle 
318	15 <==> 0	NOALI	NIL	.	-not aligned- 
318	4 5 6 <==> 0	NOALI	NIL	a navy dress	-not aligned- 
318	0 <==> 10 11 12 13	NOALI	NIL	-not aligned-	on a sunny day 
318	9 10 <==> 0	NOALI	NIL	a cake	-not aligned- 
318	3 <==> 3	EQUI	5	wearing	wearing 
318	11 12 13 14 <==> 0	NOALI	NIL	on a white table	-not aligned- 
319	0 <==> 7 8 9 10 11	NOALI	NIL	-not aligned-	with a computer and papers 
319	0 <==> 12 13	NOALI	NIL	-not aligned-	on it 
319	4 5 6 7 8 9 <==> 0	NOALI	NIL	of a white and purple motorcycle	-not aligned- 
319	0 <==> 14	NOALI	NIL	-not aligned-	. 
319	10 <==> 0	NOALI	NIL	.	-not aligned- 
319	1 2 3 <==> 1 2 3	EQUI	5	A close-up picture	A close-up picture 
319	0 <==> 4 5 6	NOALI	NIL	-not aligned-	of a desk 
320	0 <==> 7	NOALI	NIL	-not aligned-	. 
320	7 <==> 0	NOALI	NIL	.	-not aligned- 
320	1 2 <==> 1 2	SIMI	4	Two women	A woman 
320	4 5 6 <==> 4 5 6	EQUI	5	with a baby	with a baby 
320	3 <==> 3	EQUI	5	posing	poses 
321	3 4 5 6 <==> 4 5 6 7	EQUI	5	inside a train station	at the train station 
321	0 <==> 3	NOALI	NIL	-not aligned-	sits 
321	7 <==> 0	NOALI	NIL	.	-not aligned- 
321	0 <==> 8	NOALI	NIL	-not aligned-	. 
321	1 2 <==> 1 2	SIMI	4	Two trains	The train 
322	1 2 3 4 5 <==> 1 2 3 4	SPE1	4	A man and two women	A man and women 
322	7 8 9 <==> 6 7 8	EQUI	5	at the camera	at the camera 
322	16 <==> 0	NOALI	NIL	.	-not aligned- 
322	0 <==> 14	NOALI	NIL	-not aligned-	. 
322	10 11 <==> 9 10	SIMI	2	while sitting	while standing 
322	0 <==> 11 12 13	NOALI	NIL	-not aligned-	in a kitchen 
322	12 13 14 15 <==> 0	NOALI	NIL	on a blue sofa	-not aligned- 
322	6 <==> 5	EQUI	5	smiling	smiling 
323	10 11 12 13 <==> 7 8 9 10	SIMI	3	in a bright room	in a living room 
323	14 <==> 0	NOALI	NIL	.	-not aligned- 
323	0 <==> 11	NOALI	NIL	-not aligned-	. 
323	1 2 3 4 5 6 7 8 9 <==> 1 2 3 4 5 6	SIMI	1	A television , upholstered chair , and coffee stable	A leather couch and wooden table 
324	10 <==> 0	NOALI	NIL	.	-not aligned- 
324	0 <==> 5 6	NOALI	NIL	-not aligned-	tending to 
324	1 2 <==> 7	SIMI	2	Tan cow	sheep 
324	0 <==> 1	NOALI	NIL	-not aligned-	Person 
324	6 7 8 9 <==> 2 3 4	EQUI	5	on a grassy field	in grassy field 
324	3 4 5 <==> 0	NOALI	NIL	with ear tags	-not aligned- 
324	0 <==> 8	NOALI	NIL	-not aligned-	. 
325	7 8 <==> 0	NOALI	NIL	's head	-not aligned- 
325	0 <==> 8	NOALI	NIL	-not aligned-	. 
325	3 4 5 6 <==> 0	NOALI	NIL	of a brown horse	-not aligned- 
325	0 <==> 3 4 5 6 7	NOALI	NIL	-not aligned-	of a yellow school bus 
325	9 <==> 0	NOALI	NIL	.	-not aligned- 
325	1 2 <==> 1 2	EQUI	5	A close-up	A close-up 
326	1 2 3 <==> 2 3 4	SPE1	4	A bay foal	of young horse 
326	4 5 <==> 5	EQUI	5	is walking	walking 
326	14 <==> 0	NOALI	NIL	.	-not aligned- 
326	6 7 8 9 <==> 6 7 8 9 10	SPE1	4	next to its mother	next to a larger horse 
326	0 <==> 1	NOALI	NIL	-not aligned-	Close-up 
326	0 <==> 11	NOALI	NIL	-not aligned-	. 
326	10 11 12 13 <==> 0	NOALI	NIL	in a grassy field	-not aligned- 
327	1 2 3 <==> 1 2 3	EQUI	5	A small child	A small child 
327	4 <==> 0	NOALI	NIL	smiling	-not aligned- 
327	0 <==> 12	NOALI	NIL	-not aligned-	. 
327	0 <==> 4	NOALI	NIL	-not aligned-	sits 
327	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	on a cement wall 
327	5 6 7 <==> 0	NOALI	NIL	at the camera	-not aligned- 
327	0 <==> 9 10 11	NOALI	NIL	-not aligned-	near white flower 
327	8 <==> 0	NOALI	NIL	.	-not aligned- 
328	12 <==> 0	NOALI	NIL	.	-not aligned- 
328	4 5 6 7 8 <==> 7 8 9 10 11 12	REL	1	in front of a building	in front of a dining room 
328	0 <==> 13	NOALI	NIL	-not aligned-	. 
328	1 2 <==> 1 2 3 4 5	SPE2	2	A woman	Two women and a baby 
328	9 10 11 <==> 0	NOALI	NIL	in the snow	-not aligned- 
328	3 <==> 6	REL	3	stands	pose 
329	0 <==> 1 2	NOALI	NIL	-not aligned-	A woman 
329	7 <==> 0	NOALI	NIL	.	-not aligned- 
329	5 6 <==> 8 9 10	EQUI	5	on table	on the table 
329	4 <==> 7	EQUI	5	sitting	sitting 
329	1 2 3 <==> 3 4 5 6	SIMI	3	Young baby girl	with a smiling baby 
329	0 <==> 11	NOALI	NIL	-not aligned-	. 
330	1 2 3 4 5 <==> 1 2 3 4	SIMI	4	A black and white cow	Black and white cows 
330	0 <==> 8	NOALI	NIL	-not aligned-	. 
330	6 7 8 <==> 5 6 7	SIMI	3	in a pen	behind a fence 
330	9 10 <==> 0	NOALI	NIL	with hay	-not aligned- 
330	11 <==> 0	NOALI	NIL	.	-not aligned- 
331	0 <==> 1 2	NOALI	NIL	-not aligned-	A cat 
331	0 <==> 4 5	NOALI	NIL	-not aligned-	on sand 
331	10 <==> 0	NOALI	NIL	.	-not aligned- 
331	0 <==> 3	NOALI	NIL	-not aligned-	sitting 
331	7 8 9 <==> 8 9 10	EQUI	5	for the camera	at the camera 
331	1 2 3 4 <==> 0	NOALI	NIL	A man and woman	-not aligned- 
331	0 <==> 6 7	NOALI	NIL	-not aligned-	looking up 
331	5 6 <==> 0	NOALI	NIL	are posing	-not aligned- 
331	0 <==> 11	NOALI	NIL	-not aligned-	. 
332	7 <==> 9	SIMI	2	standing	sitting 
332	11 <==> 0	NOALI	NIL	.	-not aligned- 
332	8 9 10 <==> 0	NOALI	NIL	in a field	-not aligned- 
332	0 <==> 13	NOALI	NIL	-not aligned-	. 
332	0 <==> 10 11 12	NOALI	NIL	-not aligned-	on a sofa 
332	1 2 3 4 5 6 <==> 6 7 8	SIMI	2	A black and white horned cow	of a cat 
332	0 <==> 1 2 3 4 5	NOALI	NIL	-not aligned-	A black and white photo 
333	10 <==> 0	NOALI	NIL	.	-not aligned- 
333	0 <==> 12	NOALI	NIL	-not aligned-	. 
333	0 <==> 9 10 11	NOALI	NIL	-not aligned-	on a porch 
333	6 7 8 9 <==> 6 7 8	SPE1	4	at a restaurant table	around a table 
333	3 4 <==> 3 4	EQUI	5	of people	of people 
333	1 2 <==> 1 2	EQUI	5	A group	A group 
333	5 <==> 5	EQUI	5	sitting	sitting 
334	1 2 3 4 <==> 0	NOALI	NIL	A yellow school bus	-not aligned- 
334	0 <==> 8	NOALI	NIL	-not aligned-	. 
334	6 7 8 <==> 4 5 6 7	SPE2	4	in a field	in a green field 
334	9 <==> 0	NOALI	NIL	.	-not aligned- 
334	0 <==> 1 2 3	NOALI	NIL	-not aligned-	A brown horse 
334	5 <==> 0	NOALI	NIL	parked	-not aligned- 
335	3 4 <==> 3	SIMI	4	is sitting	sitting 
335	5 6 7 <==> 0	NOALI	NIL	on a bag	-not aligned- 
