sentence_id	chunks_ids	type	score	chunk1	chunk2
313	9 10 <==> 0	NOALI	NIL	takes place	-not aligned- 
313	1 <==> 0	NOALI	NIL	Funeral	-not aligned- 
313	0 <==> 4	NOALI	NIL	-not aligned-	shot 
313	2 3 4 <==> 1 2	EQUI	5	of Oscar Pistorius	Oscar Pistorius 
313	0 <==> 3	NOALI	NIL	-not aligned-	` 
313	5 6 7 8 <==> 5	EQUI	5	' girlfriend Reeva Steenkamp	Steenkamp 
313	0 <==> 6 7	NOALI	NIL	-not aligned-	in bathroom 
313	0 <==> 8	NOALI	NIL	-not aligned-	' 
314	4 5 <==> 5 6	EQUI	5	over Syria	for Syria 
314	0 <==> 1	NOALI	NIL	-not aligned-	End 
314	0 <==> 3	NOALI	NIL	-not aligned-	near 
314	3 <==> 0	NOALI	NIL	fears	-not aligned- 
314	1 <==> 0	NOALI	NIL	UK	-not aligned- 
314	0 <==> 2	NOALI	NIL	-not aligned-	` 
314	0 <==> 4	NOALI	NIL	-not aligned-	' 
314	2 <==> 0	NOALI	NIL	confirms	-not aligned- 
314	6 7 8 <==> 7 8 9	EQUI	5	's chemical weapons	's chemical weapons 
315	0 <==> 5 6	NOALI	NIL	-not aligned-	on Brotherhood 
315	0 <==> 3 4	NOALI	NIL	-not aligned-	cracks down 
315	1 <==> 1 2	REL	3	Egypt	Egypt army 
315	2 3 <==> 0	NOALI	NIL	swears in	-not aligned- 
315	4 5 6 <==> 0	NOALI	NIL	new interim leader	-not aligned- 
316	1 <==> 1	SIMI	3	Ten	Six 
316	0 <==> 5	NOALI	NIL	-not aligned-	capsizes 
316	2 <==> 2	EQUI	5	rescued	rescued 
316	3 4 5 6 7 <==> 6 7 8	SPE2	3	off Waterford , Dublin coasts	in Dublin Bay 
316	0 <==> 3 4	NOALI	NIL	-not aligned-	after boat 
317	0 <==> 5 6	NOALI	NIL	-not aligned-	from militants 
317	1 2 3 4 <==> 1 2	REL	2	Senior Pakistani Taliban commander	Pakistan Shi'ites 
317	5 <==> 0	NOALI	NIL	captured	-not aligned- 
317	0 <==> 3	NOALI	NIL	-not aligned-	demand 
317	6 7 <==> 0	NOALI	NIL	in Afghanistan	-not aligned- 
317	0 <==> 4	NOALI	NIL	-not aligned-	protection 
318	3 4 <==> 0	NOALI	NIL	initial report	-not aligned- 
318	2 <==> 0	NOALI	NIL	releases	-not aligned- 
318	0 <==> 8 9	NOALI	NIL	-not aligned-	to hotel 
318	0 <==> 5 6	NOALI	NIL	-not aligned-	after taking 
318	5 6 7 <==> 0	NOALI	NIL	on fracking impacts	-not aligned- 
318	8 9 <==> 0	NOALI	NIL	on water	-not aligned- 
318	0 <==> 7	NOALI	NIL	-not aligned-	girls 
318	0 <==> 2 3	NOALI	NIL	-not aligned-	in China 
318	0 <==> 1	NOALI	NIL	-not aligned-	Men 
318	1 <==> 0	NOALI	NIL	US	-not aligned- 
318	0 <==> 4	NOALI	NIL	-not aligned-	detained 
319	3 4 5 6 <==> 5 6 7 8	SIMI	3	from west Chinas violence	from NE China fire 
319	0 <==> 1	NOALI	NIL	-not aligned-	Urgent 
319	0 <==> 2	NOALI	NIL	-not aligned-	: 
319	1 2 <==> 3 4	EQUI	5	Death toll	Death toll 
319	7 <==> 9	EQUI	5	rises	rises 
319	8 9 <==> 10 11	SIMI	2	to 35	to 112 
320	0 <==> 2	NOALI	NIL	-not aligned-	reaches 
320	4 5 6 <==> 0	NOALI	NIL	first bedrock sample	-not aligned- 
320	3 <==> 0	NOALI	NIL	collects	-not aligned- 
320	0 <==> 1	NOALI	NIL	-not aligned-	Wawrinka 
320	1 2 <==> 0	NOALI	NIL	Mars rover	-not aligned- 
320	0 <==> 3 4 5 6	NOALI	NIL	-not aligned-	first grand slam final 
321	1 2 3 <==> 7 8	REL	2	South Korean soldiers	to South 
321	10 11 <==> 1 2	EQUI	5	into North	North Korea 
321	9 <==> 0	NOALI	NIL	border	-not aligned- 
321	5 <==> 0	NOALI	NIL	man	-not aligned- 
321	4 <==> 0	NOALI	NIL	kill	-not aligned- 
321	0 <==> 3	NOALI	NIL	-not aligned-	Shuts 
321	6 <==> 0	NOALI	NIL	trying	-not aligned- 
321	0 <==> 4 5 6	NOALI	NIL	-not aligned-	Last Remaining Hotline 
321	7 8 <==> 0	NOALI	NIL	to cross	-not aligned- 
322	7 <==> 0	NOALI	NIL	remains	-not aligned- 
322	5 6 <==> 0	NOALI	NIL	as icon	-not aligned- 
322	3 4 <==> 4 5	EQUI	5	Mandela family	Mandela family 
322	2 <==> 2 3	EQUI	5	meets	to meet 
322	0 <==> 6 7	NOALI	NIL	-not aligned-	wont visit 
322	1 <==> 1	EQUI	5	Obama	Obamas 
322	8 9 <==> 8	EQUI	5	in hospital	hospital 
323	5 <==> 5	EQUI	5	vs	against 
323	7 8 9 <==> 7 8 9	EQUI	5	in early trade	in early trade 
323	3 4 <==> 3 4	SIMI	3	8 paise	22 paise 
323	1 <==> 1	EQUI	5	Rupee	Rupee 
323	2 <==> 2	OPPO	4	down	up 
323	6 <==> 6	EQUI	5	dollar	dollar 
324	3 <==> 3	OPPO	4	open	close 
324	1 2 <==> 1 2	EQUI	5	Indian stocks	Indian stocks 
324	4 <==> 4	EQUI	5	lower	lower 
325	0 <==> 1 2 3	NOALI	NIL	-not aligned-	South African police 
325	1 2 <==> 0	NOALI	NIL	US authorities	-not aligned- 
325	0 <==> 6 7 8	NOALI	NIL	-not aligned-	in farm protest 
325	5 6 7 <==> 0	NOALI	NIL	in ricin probe	-not aligned- 
325	4 <==> 0	NOALI	NIL	man	-not aligned- 
325	3 <==> 0	NOALI	NIL	charge	-not aligned- 
325	0 <==> 5	NOALI	NIL	-not aligned-	50 
325	0 <==> 4	NOALI	NIL	-not aligned-	arrest 
326	1 <==> 1	SPE2	2	Four	Owner 
326	2 <==> 2	EQUI	5	arrested	arrested 
326	7 <==> 7	EQUI	5	rises	reaches 
326	8 9 <==> 8	SIMI	3	to 352	372 
326	3 4 5 6 <==> 3 4 5 6	EQUI	5	as Bangladesh building toll	as Bangladesh building toll 
327	1 2 <==> 1 2	EQUI	5	Indian troops	Indian troops 
327	3 <==> 3	SPE1	3	kill	raid 
327	6 7 8 <==> 0	NOALI	NIL	along Kashmir line	-not aligned- 
327	4 5 <==> 4 5 6	REL	3	Pakistani soldier	Pakistani military post 
327	9 10 <==> 0	NOALI	NIL	of control	-not aligned- 
328	1 2 <==> 1 2	EQUI	5	Brazilian leader	Brazil leader 
328	3 <==> 0	NOALI	NIL	holds	-not aligned- 
328	6 7 8 <==> 0	NOALI	NIL	on street protests	-not aligned- 
328	4 5 <==> 4 5	REL	1	crisis talks	reform vote 
328	0 <==> 3	NOALI	NIL	-not aligned-	promises 
329	0 <==> 3	NOALI	NIL	-not aligned-	backs 
329	1 <==> 1 2	REL	3	US	US House 
329	0 <==> 6 7 8	NOALI	NIL	-not aligned-	before Iran inauguration 
329	0 <==> 4 5	NOALI	NIL	-not aligned-	new sanctions 
329	3 4 5 <==> 0	NOALI	NIL	for Obama inauguration	-not aligned- 
329	2 <==> 0	NOALI	NIL	set	-not aligned- 
330	5 6 <==> 5 6	EQUI	5	in Iraq	across Iraq 
330	2 <==> 2	EQUI	5	killed	killed 
330	3 4 <==> 3 4	EQUI	5	in attacks	in attacks 
330	1 <==> 1	SIMI	2	7	27 
331	9 10 11 <==> 8 9 10	EQUI	5	in NW Pakistan	in NW Pakista 
331	0 <==> 3	NOALI	NIL	-not aligned-	, 
331	2 <==> 2	EQUI	5	killed	killed 
331	5 <==> 5	EQUI	5	injured	injured 
331	1 <==> 1	SIMI	2	12	6 
331	3 <==> 0	NOALI	NIL	,	-not aligned- 
331	4 <==> 4	SIMI	2	25	12 
331	6 7 8 <==> 6 7	SPE1	4	in bomb blast	in blast 
332	7 <==> 0	NOALI	NIL	'	-not aligned- 
332	3 <==> 0	NOALI	NIL	`	-not aligned- 
332	0 <==> 3 4 5	NOALI	NIL	-not aligned-	to be sentenced 
332	0 <==> 1 2	NOALI	NIL	-not aligned-	Abduction teacher 
332	4 5 6 <==> 0	NOALI	NIL	to be dispersed	-not aligned- 
332	1 2 <==> 0	NOALI	NIL	Egypt protesters	-not aligned- 
333	1 2 <==> 1 2	SIMI	2	Turkish police	British police 
333	3 <==> 0	NOALI	NIL	mass	-not aligned- 
333	0 <==> 3	NOALI	NIL	-not aligned-	deny 
333	0 <==> 5 6 7	NOALI	NIL	-not aligned-	sex abuser Savile 
333	4 5 6 7 8 <==> 0	NOALI	NIL	near Istanbul park protest area	-not aligned- 
333	0 <==> 4	NOALI	NIL	-not aligned-	protecting 
334	2 <==> 0	NOALI	NIL	hails	-not aligned- 
334	6 7 <==> 0	NOALI	NIL	to join	-not aligned- 
334	0 <==> 5	NOALI	NIL	-not aligned-	delegation 
334	0 <==> 3 4	NOALI	NIL	-not aligned-	to name 
334	3 4 5 <==> 1 2	REL	3	Syria opposition vote	Syrian opposition 
334	8 9 <==> 6 7	SPE1	4	peace talks	for talks 
334	1 <==> 0	NOALI	NIL	West	-not aligned- 
335	1 2 3 <==> 1 2 3	SIMI	2	Syria car bomb	Sinai car bomb 
335	5 6 7 <==> 5 6 7 8 9	SPE2	2	at least 12	at least 10 Egyptian soldiers 
335	4 <==> 4	EQUI	5	kills	kills 
335	8 9 10 <==> 0	NOALI	NIL	in rebel-held town	-not aligned- 
336	1 2 3 4 5 <==> 1 2 3 4 5	SPE1	4	Bangladesh building collapse death toll	Indian building collapse death toll 
336	6 <==> 6	EQUI	5	hits	rises 
336	7 <==> 7 8	SIMI	2	359	to 72 
337	5 6 7 8 <==> 0	NOALI	NIL	in Nigeria oil region	-not aligned- 
337	0 <==> 4	NOALI	NIL	-not aligned-	protest 
337	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	at human rights commission 
337	0 <==> 3	NOALI	NIL	-not aligned-	block 
337	0 <==> 1 2	NOALI	NIL	-not aligned-	Sudanese police 
337	3 4 <==> 0	NOALI	NIL	police boat	-not aligned- 
337	1 <==> 0	NOALI	NIL	Gunmen	-not aligned- 
337	2 <==> 0	NOALI	NIL	ambush	-not aligned- 
338	5 6 7 8 9 <==> 4 5 6	SIMI	3	in `` insider '' attack	in bomb attack 
338	4 <==> 3	EQUI	5	killed	killed 
338	10 11 <==> 7 8 9	SIMI	3	in Afghanistan	in NW Pakistan 
338	1 2 3 <==> 1 2	SPE1	2	Two U.S. soldiers	8 soldiers 
339	0 <==> 7	NOALI	NIL	-not aligned-	: 
339	2 <==> 2	EQUI	5	kills	kills 
339	3 4 5 <==> 3	SIMI	2	10 young girls	nine 
339	0 <==> 8	ALIC	NIL	-not aligned-	officials 
339	1 <==> 1	EQUI	5	Blast	Blast 
339	6 7 8 <==> 4 5 6	SIMI	3	in eastern Afghanistan	in southern Afghanistan 
340	8 9 <==> 8 9	EQUI	5	at sea	at sea 
340	1 <==> 0	ALIC	NIL	Syria	-not aligned- 
340	2 3 4 <==> 4 5 6 7	SPE2	4	's chemical weapons	Syria chemical weapon stockpile 
340	0 <==> 1	NOALI	NIL	-not aligned-	US 
340	5 6 7 <==> 2 3	SIMI	3	could end up	to destroy 
341	0 <==> 1 2 3 4	NOALI	NIL	-not aligned-	Three storey building collapses 
341	1 <==> 0	NOALI	NIL	Three	-not aligned- 
341	2 <==> 0	NOALI	NIL	freed	-not aligned- 
341	0 <==> 5 6 7	NOALI	NIL	-not aligned-	in Ebute Meta 
341	3 4 5 6 <==> 0	NOALI	NIL	in center abuse probe	-not aligned- 
342	5 6 <==> 6 7	EQUI	5	in Pakistan	in Pakistan 
342	3 4 <==> 3 4 5	SPE2	3	female politician	5 female teachers 
342	1 <==> 1	EQUI	5	Gunmen	Gunmen 
342	2 <==> 2	EQUI	5	kill	kill 
343	3 <==> 3	EQUI	5	Ready	ready 
343	4 5 <==> 0	NOALI	NIL	for Trial	-not aligned- 
343	1 2 <==> 0	NOALI	NIL	Kardashian Divorce	-not aligned- 
343	0 <==> 1 2	NOALI	NIL	-not aligned-	Hard-hit hotels 
343	0 <==> 4 5 6	NOALI	NIL	-not aligned-	for price war 
344	4 <==> 0	NOALI	NIL	surgery	-not aligned- 
344	1 2 <==> 0	NOALI	NIL	Nelson Mandela	-not aligned- 
344	0 <==> 1	NOALI	NIL	-not aligned-	â 
344	3 <==> 0	NOALI	NIL	undergoes	-not aligned- 
345	1 <==> 1	EQUI	5	China	China 
345	2 <==> 0	NOALI	NIL	gives	-not aligned- 
345	0 <==> 2	NOALI	NIL	-not aligned-	opposes 
345	5 <==> 0	NOALI	NIL	access	-not aligned- 
345	8 <==> 0	NOALI	NIL	records	-not aligned- 
345	0 <==> 3 4 5	NOALI	NIL	-not aligned-	US arms sales 
345	6 7 <==> 0	NOALI	NIL	to audit	-not aligned- 
345	0 <==> 6 7	NOALI	NIL	-not aligned-	to Taiwan 
345	3 4 <==> 0	NOALI	NIL	US regulators	-not aligned- 
346	1 2 <==> 1 2	EQUI	5	Dzhokhar Tsarnaev	Dzhokhar Tsarnaev 
346	4 5 <==> 3	REL	3	not guilty	charged 
346	3 <==> 0	ALIC	NIL	pleads	-not aligned- 
346	6 7 8 9 <==> 4 5 6 7	SPE2	4	to Boston bombing charges	in Boston Marathon bombing 
347	9 <==> 0	NOALI	NIL	child	-not aligned- 
347	5 6 <==> 0	NOALI	NIL	in crash	-not aligned- 
347	0 <==> 4 5 6 7	NOALI	NIL	-not aligned-	in New Orleans Mother 
347	1 2 <==> 1	SPE1	4	P.G. police	Police 
347	3 <==> 2	EQUI	5	seeking	seek 
347	0 <==> 3	NOALI	NIL	-not aligned-	gunmen 
347	7 8 <==> 0	NOALI	NIL	that killed	-not aligned- 
347	0 <==> 8 9 10 11	NOALI	NIL	-not aligned-	's Day parade shooting 
347	4 <==> 0	NOALI	NIL	driver	-not aligned- 
348	0 <==> 4 5	NOALI	NIL	-not aligned-	for joining 
348	8 9 <==> 0	NOALI	NIL	on Syria	-not aligned- 
348	0 <==> 3	NOALI	NIL	-not aligned-	public 
348	4 5 6 7 <==> 0	NOALI	NIL	for more intense attacks	-not aligned- 
348	3 <==> 0	NOALI	NIL	plans	-not aligned- 
348	2 <==> 0	NOALI	NIL	adjusts	-not aligned- 
348	0 <==> 6 7 8	NOALI	NIL	-not aligned-	his Syria vigil 
348	0 <==> 1	NOALI	NIL	-not aligned-	Pope 
348	1 <==> 0	NOALI	NIL	Pentagon	-not aligned- 
348	0 <==> 2	NOALI	NIL	-not aligned-	thanks 
349	0 <==> 7 8 9	NOALI	NIL	-not aligned-	as hostage video 
349	0 <==> 10	NOALI	NIL	-not aligned-	appears 
349	1 2 <==> 2 3	REL	3	Egyptian army	's Morsi 
349	6 <==> 0	NOALI	NIL	kidnappers	-not aligned- 
349	0 <==> 1	ALIC	NIL	-not aligned-	Egypt 
349	4 5 <==> 0	NOALI	NIL	to attack	-not aligned- 
349	3 <==> 0	NOALI	NIL	pushes	-not aligned- 
349	0 <==> 4 5	NOALI	NIL	-not aligned-	rules out 
349	0 <==> 6	NOALI	NIL	-not aligned-	talks 
350	1 2 <==> 1 2	EQUI	5	Cryptic crossword	Quiz crossword 
350	3 <==> 0	NOALI	NIL	-	-not aligned- 
350	4 5 6 <==> 4 5 6	EQUI	5	Saturday 27th April	Saturday 27th April 
350	0 <==> 3	NOALI	NIL	-not aligned-	- 
351	5 <==> 0	NOALI	NIL	dies	-not aligned- 
351	1 2 <==> 1 2 3 4 5 6	SPE2	3	Angelina Jolie	Angelina Jolie and the complex truth 
351	6 7 8 <==> 7 8 9	EQUI	5	of breast cancer	about breast cancer 
351	3 4 <==> 0	NOALI	NIL	's aunt	-not aligned- 
352	5 6 7 <==> 8 9 10	SIMI	4	from Israeli prison	in Israel jails 
352	1 2 3 <==> 1 2	SPE2	3	26 Palestinian prisoners	Palestinian prisoner 
352	0 <==> 3	NOALI	NIL	-not aligned-	dies 
352	4 <==> 0	NOALI	NIL	released	-not aligned- 
352	0 <==> 7	NOALI	NIL	-not aligned-	unrest 
352	0 <==> 6	NOALI	NIL	-not aligned-	, 
352	0 <==> 4 5	NOALI	NIL	-not aligned-	of cancer 
353	3 <==> 0	NOALI	NIL	claims	-not aligned- 
353	0 <==> 3	NOALI	NIL	-not aligned-	continues 
353	5 6 <==> 0	ALIC	NIL	of 5,000	-not aligned- 
353	1 2 <==> 1 2	REL	3	Syria regime	Syria army 
353	4 <==> 4 5	SPE1	3	evacuation	mop-up operations 
353	7 8 <==> 6 7	EQUI	5	near Damascus	near Damascus 
354	3 4 <==> 0	NOALI	NIL	as gunmen	-not aligned- 
354	1 <==> 1	SIMI	3	Twelve	Five 
354	2 <==> 2	EQUI	5	killed	Killed 
354	0 <==> 5 6	NOALI	NIL	-not aligned-	in India 
354	6 <==> 0	NOALI	NIL	village	-not aligned- 
354	5 <==> 3 4	SIMI	3	raid	in Blasts 
355	0 <==> 2 3	NOALI	NIL	-not aligned-	's Morales 
355	0 <==> 11 12	NOALI	NIL	-not aligned-	if asked 
355	1 2 3 <==> 1	SIMI	2	Nicaragua , Venezuela	Bolivia 
355	5 <==> 8	EQUI	5	asylum	asylum 
355	6 7 <==> 9 10	EQUI	5	to Snowden	to Snowden 
355	0 <==> 4	NOALI	NIL	-not aligned-	says 
355	4 <==> 6 7	EQUI	5	offer	would grant 
355	0 <==> 5	NOALI	NIL	-not aligned-	he 
356	5 6 7 8 9 <==> 8 9 10 11	SIMI	1	after Alabama school bus shooting	in middle school shooting 
356	3 4 <==> 0	NOALI	NIL	drags on	-not aligned- 
356	1 2 <==> 0	NOALI	NIL	Hostage drama	-not aligned- 
356	0 <==> 5	NOALI	NIL	-not aligned-	, 
356	0 <==> 1	NOALI	NIL	-not aligned-	Nevada 
356	0 <==> 6 7	NOALI	NIL	-not aligned-	2 hurt 
356	0 <==> 2	NOALI	NIL	-not aligned-	: 
356	0 <==> 3 4	NOALI	NIL	-not aligned-	2 dead 
357	1 <==> 1	SIMI	4	5	3 
357	0 <==> 3	NOALI	NIL	-not aligned-	, 
357	6 7 8 <==> 6 7 8	SIMI	2	in Pakistan blast	in Boston blasts 
357	2 <==> 2	EQUI	5	killed	killed 
357	5 <==> 5	EQUI	5	injured	injured 
357	3 <==> 0	NOALI	NIL	,	-not aligned- 
357	4 <==> 4	SIMI	2	50	138 
357	0 <==> 9	NOALI	NIL	-not aligned-	: 
357	0 <==> 10	NOALI	NIL	-not aligned-	media 
358	2 <==> 0	NOALI	NIL	pledges	-not aligned- 
358	3 4 <==> 2 3	EQUI	5	to strengthen	to strengthen 
358	0 <==> 4 5 6	NOALI	NIL	-not aligned-	scientific research ties 
358	5 6 <==> 0	NOALI	NIL	minimum wage	-not aligned- 
358	1 <==> 0	NOALI	NIL	Miliband	-not aligned- 
358	0 <==> 1	NOALI	NIL	-not aligned-	Portugal-China 
359	3 4 <==> 0	NOALI	NIL	for result	-not aligned- 
359	1 <==> 0	NOALI	NIL	Sniper	-not aligned- 
359	0 <==> 7 8	NOALI	NIL	-not aligned-	for renewal 
359	5 6 <==> 0	NOALI	NIL	of appeal	-not aligned- 
359	0 <==> 5 6	NOALI	NIL	-not aligned-	in striving 
359	0 <==> 3 4	NOALI	NIL	-not aligned-	for China 
359	2 <==> 0	NOALI	NIL	waiting	-not aligned- 
359	0 <==> 1 2	NOALI	NIL	-not aligned-	New glories 
360	0 <==> 4	NOALI	NIL	-not aligned-	: 
360	0 <==> 9 10	NOALI	NIL	-not aligned-	to Nowhere 
360	1 2 3 <==> 1 2 3	EQUI	5	occupied Palestinian territory	occupied Palestinian territory 
360	6 <==> 0	NOALI	NIL	rebuff	-not aligned- 
360	0 <==> 7 8	NOALI	NIL	-not aligned-	a Route 
360	7 8 9 10 <==> 0	NOALI	NIL	US peace talks blueprint	-not aligned- 
360	4 <==> 0	NOALI	NIL	:	-not aligned- 
360	0 <==> 6	NOALI	NIL	-not aligned-	Face 
360	5 <==> 5	EQUI	5	Palestinians	Palestinians 
361	5 <==> 0	NOALI	NIL	stances	-not aligned- 
361	4 <==> 7	EQUI	5	coordinate	coordinated 
361	0 <==> 5	NOALI	NIL	-not aligned-	, 
361	6 7 8 <==> 8 9 10	EQUI	5	on peace talks	on peace talks 
361	1 2 3 <==> 6	REL	2	Palestinians , Jordan	PA 
361	0 <==> 4	NOALI	NIL	-not aligned-	Gaza 
361	0 <==> 1 2	NOALI	NIL	-not aligned-	Hamas senior 
361	0 <==> 3	NOALI	NIL	-not aligned-	denies 
362	5 <==> 4	EQUI	5	kills	kills 
362	6 <==> 5 6 7	SPE1	3	5	at least ten 
362	1 2 3 4 <==> 1 2 3	EQUI_FACT	4	Suspected U.S. drone strike	US drone strike 
362	7 8 <==> 8 9	EQUI	5	in Pakistan	in Pakistan 
363	6 7 <==> 2 3	REL	3	to dispute	cop on 
363	1 2 3 4 5 <==> 1	SPE1	4	` Blade Runner ' Pistorius	Pistorius 
363	8 9 <==> 4 5 6 7	SPE2_FACT	3	murder charge	seven attempted murder charges 
364	0 <==> 1 2	NOALI	NIL	-not aligned-	Israeli credibility 
364	5 6 7 8 <==> 0	NOALI	NIL	in Hebron arrest raid	-not aligned- 
364	3 <==> 0	NOALI	NIL	detain	-not aligned- 
364	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	over Iran nuclear challenge 
364	4 <==> 0	NOALI	NIL	2	-not aligned- 
364	0 <==> 3 4	NOALI	NIL	-not aligned-	on line 
364	1 2 <==> 0	NOALI	NIL	Israeli forces	-not aligned- 
365	1 <==> 0	ALIC	NIL	Mexico	-not aligned- 
365	2 3 <==> 0	NOALI	NIL	swears in	-not aligned- 
365	0 <==> 7 8 9 10	NOALI	NIL	-not aligned-	North Korean test ban 
365	4 <==> 1 2 3 4 5	SPE2	3	president	Former New Mexico Gov. Richardson 
365	0 <==> 6	NOALI	NIL	-not aligned-	pressing 
365	5 6 7 <==> 0	NOALI	NIL	amid violent protests	-not aligned- 
366	0 <==> 3	NOALI	NIL	-not aligned-	: 
366	0 <==> 10 11 12	ALIC	NIL	-not aligned-	's Islamic university 
366	4 <==> 0	NOALI	NIL	scores	-not aligned- 
366	8 9 <==> 8 9	SPE2	2	across Egypt	at Cairo 
366	1 <==> 4	SPE2	2	Four	Student 
366	0 <==> 1 2	NOALI	NIL	-not aligned-	Egypt violence 
366	6 7 <==> 6 7	EQUI	5	in clashes	in clashes 
366	2 <==> 5	EQUI	5	killed	killed 
366	3 <==> 0	NOALI	NIL	,	-not aligned- 
366	5 <==> 0	NOALI	NIL	wounded	-not aligned- 
367	14 <==> 0	NOALI	NIL	captured	-not aligned- 
367	0 <==> 1 2 3 4	NOALI	NIL	-not aligned-	S Korea opposition candidate 
367	4 5 <==> 0	NOALI	NIL	Syrian opposition	-not aligned- 
367	0 <==> 5	NOALI	NIL	-not aligned-	closes 
367	0 <==> 6 7	NOALI	NIL	-not aligned-	poll gap 
367	6 7 <==> 0	NOALI	NIL	to assist	-not aligned- 
367	8 9 10 <==> 0	NOALI	NIL	in immediate release	-not aligned- 
367	3 <==> 0	NOALI	NIL	urges	-not aligned- 
367	15 16 <==> 0	NOALI	NIL	in Syria	-not aligned- 
367	11 12 13 <==> 0	NOALI	NIL	of all foreigners	-not aligned- 
367	1 2 <==> 0	NOALI	NIL	RF FM	-not aligned- 
368	4 5 6 <==> 0	ALIC	NIL	5 Taliban fighters	-not aligned- 
368	0 <==> 8 9	NOALI	NIL	-not aligned-	in ambushes 
368	1 2 <==> 1 2 3 4 5 6	SPE2	3	Afghan police	5 Taliban , 5 Afghan police 
368	3 <==> 7	EQUI	5	kill	killed 
369	0 <==> 1	NOALI	NIL	-not aligned-	Britain 
369	1 <==> 0	NOALI	NIL	Russia	-not aligned- 
369	0 <==> 2	NOALI	NIL	-not aligned-	Sees 
369	2 <==> 0	NOALI	NIL	Destroys	-not aligned- 
369	6 7 8 9 10 <==> 7 8	SIMI	3	of Its Chemical Weapons Stockpile	Chemical Weapons 
369	0 <==> 5 6	NOALI	NIL	-not aligned-	Could Use 
369	0 <==> 3	NOALI	NIL	-not aligned-	Evidence 
369	0 <==> 4	NOALI	NIL	-not aligned-	Assad 
369	3 4 5 <==> 0	NOALI	NIL	Over 75 %	-not aligned- 
370	3 4 5 <==> 0	NOALI	NIL	for Cup comeback	-not aligned- 
370	1 <==> 0	NOALI	NIL	Suarez	-not aligned- 
370	2 <==> 0	NOALI	NIL	set	-not aligned- 
370	0 <==> 3 4 5 6	NOALI	NIL	-not aligned-	for Mali ground combat 
370	0 <==> 1 2	NOALI	NIL	-not aligned-	French set 
371	0 <==> 1 2	ALIC	NIL	-not aligned-	New Zealand 
371	1 2 <==> 3	REL	2	Mixed reactions	legalizes 
371	3 4 5 6 <==> 4 5	EQUI	5	to NZ same-sex marriage	same-sex marriage 
372	0 <==> 7 8	NOALI	NIL	-not aligned-	in Lebanon 
372	2 3 <==> 1 2	SIMI	2	's Shebab	Syrian rebels 
372	1 <==> 0	ALIC	NIL	Somalia	-not aligned- 
372	5 <==> 4	EQUI	5	responsibility	responsibility 
372	4 <==> 3	EQUI	5	claims	claim 
372	0 <==> 5 6	NOALI	NIL	-not aligned-	for killings 
372	6 7 8 9 <==> 0	NOALI	NIL	for Nairobi mall attack	-not aligned- 
373	4 <==> 0	NOALI	NIL	Search	-not aligned- 
373	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	At Least Six Dead 
373	0 <==> 4	NOALI	NIL	-not aligned-	: 
373	5 <==> 0	NOALI	NIL	Ends	-not aligned- 
373	1 2 3 <==> 1 2 3	EQUI	5	Glasgow Helicopter Crash	Glasgow Helicopter Crash 
374	1 <==> 1	EQUI	5	India	India 
374	2 <==> 3 4	REL	3	Braces	red alert 
374	0 <==> 2	ALIC	NIL	-not aligned-	issues 
374	3 4 5 <==> 5 6 7	SPE2	4	for Massive Cyclone	for cyclone Phailin 
375	1 <==> 1	EQUI	5	Many	Many 
375	3 4 5 6 7 <==> 0	NOALI	NIL	in Japan road tunnel collapse	-not aligned- 
375	2 <==> 2	EQUI	5	killed	killed 
375	0 <==> 3 4 5 6	NOALI	NIL	-not aligned-	in Syrian air strike 
376	1 2 <==> 1 2	EQUI	5	Singapore shares	Singapore shares 
376	4 <==> 4	OPPO	4	lower	higher 
376	3 <==> 3	EQUI	5	open	open 
376	5 6 <==> 5 6	SIMI	4	on Friday	on Thursday 
377	6 <==> 0	NOALI	NIL	,	-not aligned- 
377	7 8 <==> 3	SIMI	3	11 Dead	kill 
377	1 2 <==> 1 2	SIMI	4	Two Earthquakes	Twin quakes 
377	3 <==> 0	NOALI	NIL	Hit	-not aligned- 
377	4 5 <==> 5 6	SPE1	4	Northwest China	in China 
377	0 <==> 4	ALIC	NIL	-not aligned-	89 
378	3 <==> 0	NOALI	NIL	again	-not aligned- 
378	5 <==> 0	NOALI	NIL	end	-not aligned- 
378	0 <==> 5 6 7	NOALI	NIL	-not aligned-	in Cairo clashes 
378	1 2 <==> 1	REL	3	Egypt ministry	Egypt 
378	0 <==> 3	NOALI	NIL	-not aligned-	Child 
378	0 <==> 2	NOALI	NIL	-not aligned-	: 
378	4 <==> 0	NOALI	NIL	urges	-not aligned- 
378	6 7 8 <==> 8 9 10	EQUI	5	to pro-Morsi protests	after pro-Morsi protest 
378	0 <==> 4	NOALI	NIL	-not aligned-	killed 
